date,nikkei,dow,usdjpy
2012-03-13,9899.08,13177.68,82.66
2012-03-14,10050.52,13194.1,83.78
2012-03-15,10123.28,13252.76,83.28
2012-03-16,10129.83,13232.62,83.34
2012-03-17,10129.83,13232.62,83.34
2012-03-18,10129.83,13232.62,83.34
2012-03-19,10141.99,13239.13,83.31
2012-03-20,10141.99,13170.19,83.62
2012-03-21,10086.49,13124.62,83.62
2012-03-22,10127.08,13046.14,82.5
2012-03-23,10011.47,13080.73,82.35
2012-03-24,10011.47,13080.73,82.35
2012-03-25,10011.47,13080.73,82.35
2012-03-26,10018.24,13241.63,82.84
2012-03-27,10255.15,13197.73,83.15
2012-03-28,10182.57,13126.21,82.74
2012-03-29,10114.79,13145.82,82.28
2012-03-30,10083.56,13212.04,82.41
2012-03-31,10083.56,13212.04,82.41
2012-04-01,10083.56,13212.04,82.41
2012-04-02,10109.87,13264.49,82.16
2012-04-03,10050.39,13199.55,82.18
2012-04-04,9819.99,13074.75,82.62
2012-04-05,9767.61,13060.14,82.33
2012-04-06,9688.45,13060.14,81.56
2012-04-07,9688.45,13060.14,81.56
2012-04-08,9688.45,13060.14,81.56
2012-04-09,9546.26,12929.59,81.36
2012-04-10,9538.02,12715.93,80.94
2012-04-11,9458.74,12805.39,80.88
2012-04-12,9524.79,12986.58,80.87
2012-04-13,9637.99,12849.59,80.99
2012-04-14,9637.99,12849.59,80.99
2012-04-15,9637.99,12849.59,80.99
2012-04-16,9470.64,12921.41,80.46
2012-04-17,9464.71,13115.54,80.72
2012-04-18,9667.26,13032.75,81.29
2012-04-19,9588.38,12964.1,81.57
2012-04-20,9561.36,13029.26,81.6
2012-04-21,9561.36,13029.26,81.6
2012-04-22,9561.36,13029.26,81.6
2012-04-23,9542.17,12927.17,81.16
2012-04-24,9468.04,13001.56,81.21
2012-04-25,9561.01,13090.72,81.33
2012-04-26,9561.83,13204.62,80.78
2012-04-27,9520.89,13228.31,80.48
2012-04-28,9520.89,13228.31,80.48
2012-04-29,9520.89,13228.31,80.48
2012-04-30,9520.89,13213.63,79.81
2012-05-01,9350.95,13279.32,80.17
2012-05-02,9380.25,13268.57,80.19
2012-05-03,9380.25,13206.59,80.36
2012-05-04,9380.25,13038.27,79.84
2012-05-05,9380.25,13038.27,79.84
2012-05-06,9380.25,13038.27,79.84
2012-05-07,9119.14,13008.53,79.88
2012-05-08,9181.65,12932.09,79.79
2012-05-09,9045.06,12835.06,79.64
2012-05-10,9009.65,12855.04,79.91
2012-05-11,8953.31,12820.6,79.86
2012-05-12,8953.31,12820.6,79.86
2012-05-13,8953.31,12820.6,79.86
2012-05-14,8973.84,12695.35,79.83
2012-05-15,8900.74,12632,80.09
2012-05-16,8801.17,12598.55,80.32
2012-05-17,8876.59,12442.49,79.26
2012-05-18,8611.31,12369.38,79.14
2012-05-19,8611.31,12369.38,79.14
2012-05-20,8611.31,12369.38,79.14
2012-05-21,8633.89,12504.48,79.31
2012-05-22,8729.29,12502.81,79.98
2012-05-23,8556.6,12496.15,79.33
2012-05-24,8563.38,12529.75,79.47
2012-05-25,8580.39,12454.83,79.64
2012-05-26,8580.39,12454.83,79.64
2012-05-27,8580.39,12454.83,79.64
2012-05-28,8593.15,12454.83,79.64
2012-05-29,8657.08,12580.69,79.44
2012-05-30,8633.19,12419.86,78.93
2012-05-31,8542.73,12393.45,78.29
2012-06-01,8440.25,12118.57,78.21
2012-06-02,8440.25,12118.57,78.21
2012-06-03,8440.25,12118.57,78.21
2012-06-04,8295.63,12101.46,78.3
2012-06-05,8382,12127.95,78.57
2012-06-06,8533.53,12414.79,79.11
2012-06-07,8639.72,12460.96,79.67
2012-06-08,8459.26,12554.2,79.47
2012-06-09,8459.26,12554.2,79.47
2012-06-10,8459.26,12554.2,79.47
2012-06-11,8624.9,12411.23,79.5
2012-06-12,8536.72,12573.8,79.44
2012-06-13,8587.84,12496.38,79.35
2012-06-14,8568.89,12651.91,79.29
2012-06-15,8569.32,12767.17,78.65
2012-06-16,8569.32,12767.17,78.65
2012-06-17,8569.32,12767.17,78.65
2012-06-18,8721.02,12741.82,78.95
2012-06-19,8655.87,12837.33,78.92
2012-06-20,8752.31,12824.39,79.54
2012-06-21,8824.07,12573.57,80.18
2012-06-22,8798.35,12640.78,80.52
2012-06-23,8798.35,12640.78,80.52
2012-06-24,8798.35,12640.78,80.52
2012-06-25,8734.62,12502.66,79.5
2012-06-26,8663.99,12534.67,79.46
2012-06-27,8730.49,12627.01,79.83
2012-06-28,8874.11,12602.26,79.35
2012-06-29,9006.78,12880.09,79.81
2012-06-30,9006.78,12880.09,79.81
2012-07-01,9006.78,12880.09,79.81
2012-07-02,9003.48,12871.39,79.42
2012-07-03,9066.59,12943.66,79.77
2012-07-04,9104.17,12943.66,79.77
2012-07-05,9079.8,12896.67,79.95
2012-07-06,9020.75,12772.47,79.61
2012-07-07,9020.75,12772.47,79.61
2012-07-08,9020.75,12772.47,79.61
2012-07-09,8896.88,12736.29,79.66
2012-07-10,8857.73,12653.12,79.44
2012-07-11,8851,12604.53,79.7
2012-07-12,8720.01,12573.27,79.29
2012-07-13,8724.12,12777.09,79.2
2012-07-14,8724.12,12777.09,79.2
2012-07-15,8724.12,12777.09,79.2
2012-07-16,8724.12,12727.21,78.8
2012-07-17,8755,12805.54,79.04
2012-07-18,8726.74,12908.7,78.79
2012-07-19,8795.55,12943.36,78.6
2012-07-20,8669.87,12822.57,78.49
2012-07-21,8669.87,12822.57,78.49
2012-07-22,8669.87,12822.57,78.49
2012-07-23,8508.32,12721.46,78.38
2012-07-24,8488.09,12617.32,78.19
2012-07-25,8365.9,12676.05,78.21
2012-07-26,8443.1,12887.93,78.24
2012-07-27,8566.64,13075.66,78.55
2012-07-28,8566.64,13075.66,78.55
2012-07-29,8566.64,13075.66,78.55
2012-07-30,8635.44,13073.01,78.2
2012-07-31,8695.06,13008.68,78.1
2012-08-01,8641.85,12976.13,78.19
2012-08-02,8653.18,12878.88,78.22
2012-08-03,8555.11,13096.17,78.6
2012-08-04,8555.11,13096.17,78.6
2012-08-05,8555.11,13096.17,78.6
2012-08-06,8726.29,13117.51,78.17
2012-08-07,8803.31,13168.6,78.71
2012-08-08,8881.16,13175.64,78.44
2012-08-09,8978.6,13165.19,78.64
2012-08-10,8891.44,13207.95,78.24
2012-08-11,8891.44,13207.95,78.24
2012-08-12,8891.44,13207.95,78.24
2012-08-13,8885.15,13169.43,78.34
2012-08-14,8929.88,13172.14,78.82
2012-08-15,8925.04,13164.78,78.89
2012-08-16,9092.76,13250.11,79.25
2012-08-17,9162.5,13275.2,79.5
2012-08-18,9162.5,13275.2,79.5
2012-08-19,9162.5,13275.2,79.5
2012-08-20,9171.16,13271.64,79.41
2012-08-21,9156.92,13203.58,79.43
2012-08-22,9131.74,13172.76,79.19
2012-08-23,9178.12,13057.46,78.46
2012-08-24,9070.76,13157.97,78.65
2012-08-25,9070.76,13157.97,78.65
2012-08-26,9070.76,13157.97,78.65
2012-08-27,9085.39,13124.67,78.67
2012-08-28,9033.29,13102.99,78.5
2012-08-29,9069.81,13107.48,78.72
2012-08-30,8983.78,13000.71,78.55
2012-08-31,8839.91,13090.84,78.3
2012-09-01,8839.91,13090.84,78.3
2012-09-02,8839.91,13090.84,78.3
2012-09-03,8783.89,13090.84,78.3
2012-09-04,8775.51,13035.94,78.35
2012-09-05,8679.82,13047.48,78.34
2012-09-06,8680.57,13292,78.96
2012-09-07,8871.65,13306.64,78.14
2012-09-08,8871.65,13306.64,78.14
2012-09-09,8871.65,13306.64,78.14
2012-09-10,8869.37,13254.29,78.24
2012-09-11,8807.38,13323.36,77.78
2012-09-12,8959.96,13333.35,77.86
2012-09-13,8995.15,13539.86,77.41
2012-09-14,9159.39,13593.37,78.22
2012-09-15,9159.39,13593.37,78.22
2012-09-16,9159.39,13593.37,78.22
2012-09-17,9159.39,13553.1,78.68
2012-09-18,9123.77,13564.64,78.59
2012-09-19,9232.21,13577.96,78.4
2012-09-20,9086.98,13596.93,78.3
2012-09-21,9110,13579.47,78.17
2012-09-22,9110,13579.47,78.17
2012-09-23,9110,13579.47,78.17
2012-09-24,9069.29,13558.92,77.9
2012-09-25,9091.54,13457.55,77.91
2012-09-26,8906.7,13413.51,77.78
2012-09-27,8949.87,13485.97,77.62
2012-09-28,8870.16,13437.13,77.92
2012-09-29,8870.16,13437.13,77.92
2012-09-30,8870.16,13437.13,77.92
2012-10-01,8796.51,13515.11,78
2012-10-02,8786.05,13482.36,78.01
2012-10-03,8746.87,13494.61,78.57
2012-10-04,8824.59,13575.36,78.44
2012-10-05,8863.3,13610.15,78.66
2012-10-06,8863.3,13610.15,78.66
2012-10-07,8863.3,13610.15,78.66
2012-10-08,8863.3,13583.65,78.66
2012-10-09,8769.59,13473.53,78.23
2012-10-10,8596.23,13344.97,78.26
2012-10-11,8546.78,13326.39,78.44
2012-10-12,8534.12,13328.85,78.31
2012-10-13,8534.12,13328.85,78.31
2012-10-14,8534.12,13328.85,78.31
2012-10-15,8577.93,13424.23,78.76
2012-10-16,8701.31,13551.78,78.92
2012-10-17,8806.55,13557,78.74
2012-10-18,8982.86,13548.94,79.24
2012-10-19,9002.68,13343.51,79.26
2012-10-20,9002.68,13343.51,79.26
2012-10-21,9002.68,13343.51,79.26
2012-10-22,9010.71,13345.89,79.84
2012-10-23,9014.25,13102.53,79.79
2012-10-24,8954.3,13077.34,79.82
2012-10-25,9055.2,13103.68,80.04
2012-10-26,8933.06,13107.21,79.63
2012-10-27,8933.06,13107.21,79.63
2012-10-28,8933.06,13107.21,79.63
2012-10-29,8929.34,13107.21,79.81
2012-10-30,8841.98,13107.21,79.58
2012-10-31,8928.29,13096.46,79.94
2012-11-01,8946.87,13232.62,80.14
2012-11-02,9051.22,13093.16,80.53
2012-11-03,9051.22,13093.16,80.53
2012-11-04,9051.22,13093.16,80.53
2012-11-05,9007.44,13112.44,80.17
2012-11-06,8975.15,13245.68,80.28
2012-11-07,8972.89,12932.73,79.85
2012-11-08,8837.15,12811.32,79.74
2012-11-09,8757.6,12815.39,79.46
2012-11-10,8757.6,12815.39,79.46
2012-11-11,8757.6,12815.39,79.46
2012-11-12,8676.44,12815.08,79.46
2012-11-13,8661.05,12756.18,79.42
2012-11-14,8664.73,12570.95,80.2
2012-11-15,8829.72,12542.38,81.16
2012-11-16,9024.16,12588.31,81.28
2012-11-17,9024.16,12588.31,81.28
2012-11-18,9024.16,12588.31,81.28
2012-11-19,9153.2,12795.96,81.18
2012-11-20,9142.64,12788.51,81.72
2012-11-21,9222.52,12836.89,82.36
2012-11-22,9366.8,12836.89,82.36
2012-11-23,9366.8,13009.53,82.34
2012-11-24,9366.8,13009.53,82.34
2012-11-25,9366.8,13009.53,82.34
2012-11-26,9388.94,12967.37,82.11
2012-11-27,9423.3,12878.13,82.23
2012-11-28,9308.35,12985.11,81.84
2012-11-29,9400.88,13021.82,82.06
2012-11-30,9446.01,13025.58,82.54
2012-12-01,9446.01,13025.58,82.54
2012-12-02,9446.01,13025.58,82.54
2012-12-03,9458.18,12965.6,82.24
2012-12-04,9432.46,12951.78,81.86
2012-12-05,9468.84,13034.49,82.4
2012-12-06,9545.16,13074.04,82.29
2012-12-07,9527.39,13155.13,82.37
2012-12-08,9527.39,13155.13,82.37
2012-12-09,9527.39,13155.13,82.37
2012-12-10,9533.75,13169.88,82.37
2012-12-11,9525.32,13248.44,82.42
2012-12-12,9581.46,13245.45,83.1
2012-12-13,9742.73,13170.72,83.54
2012-12-14,9737.56,13135.01,83.52
2012-12-15,9737.56,13135.01,83.52
2012-12-16,9737.56,13135.01,83.52
2012-12-17,9828.88,13235.39,83.7
2012-12-18,9923.01,13350.96,84
2012-12-19,10160.4,13251.97,84.32
2012-12-20,10039.33,13311.72,84.33
2012-12-21,9940.06,13190.84,84.1
2012-12-22,9940.06,13190.84,84.1
2012-12-23,9940.06,13190.84,84.1
2012-12-24,9940.06,13138.93,84.81
2012-12-25,10080.12,13138.93,84.81
2012-12-26,10230.36,13114.59,85.62
2012-12-27,10322.98,13096.31,86.06
2012-12-28,10395.18,12938.11,86.12
2012-12-29,10395.18,12938.11,86.12
2012-12-30,10395.18,12938.11,86.12
2012-12-31,10395.18,13104.14,86.64
2013-01-01,10395.18,13104.14,86.64
2013-01-02,10395.18,13412.55,87.1
2013-01-03,10395.18,13391.36,86.92
2013-01-04,10688.11,13435.21,88.14
2013-01-05,10688.11,13435.21,88.14
2013-01-06,10688.11,13435.21,88.14
2013-01-07,10599.01,13384.29,87.68
2013-01-08,10508.06,13328.85,87.31
2013-01-09,10578.57,13390.51,87.9
2013-01-10,10652.64,13471.22,88.16
2013-01-11,10801.57,13488.43,89.22
2013-01-12,10801.57,13488.43,89.22
2013-01-13,10801.57,13488.43,89.22
2013-01-14,10801.57,13507.32,89.34
2013-01-15,10879.08,13534.89,88.65
2013-01-16,10600.44,13511.23,88.64
2013-01-17,10609.64,13596.02,89.41
2013-01-18,10913.3,13649.7,89.9
2013-01-19,10913.3,13649.7,89.9
2013-01-20,10913.3,13649.7,89.9
2013-01-21,10747.74,13649.7,89.9
2013-01-22,10709.93,13712.21,88.62
2013-01-23,10486.99,13779.33,88.44
2013-01-24,10620.87,13825.33,90.04
2013-01-25,10926.65,13895.98,91.04
2013-01-26,10926.65,13895.98,91.04
2013-01-27,10926.65,13895.98,91.04
2013-01-28,10824.31,13881.93,90.73
2013-01-29,10866.72,13954.42,90.65
2013-01-30,11113.95,13910.42,91.05
2013-01-31,11138.66,13860.58,91.28
2013-02-01,11191.34,14009.79,92.54
2013-02-02,11191.34,14009.79,92.54
2013-02-03,11191.34,14009.79,92.54
2013-02-04,11260.35,13880.08,92.57
2013-02-05,11046.92,13979.3,93.34
2013-02-06,11463.75,13986.52,93.56
2013-02-07,11357.07,13944.05,93.24
2013-02-08,11153.16,13992.97,92.72
2013-02-09,11153.16,13992.97,92.72
2013-02-10,11153.16,13992.97,92.72
2013-02-11,11153.16,13971.24,93.44
2013-02-12,11369.12,14018.7,93.14
2013-02-13,11251.41,13982.91,93.39
2013-02-14,11307.28,13973.39,93.1
2013-02-15,11173.83,13981.76,93.64
2013-02-16,11173.83,13981.76,93.64
2013-02-17,11173.83,13981.76,93.64
2013-02-18,11407.87,13981.76,93.64
2013-02-19,11372.34,14035.67,93.54
2013-02-20,11468.28,13927.54,93.53
2013-02-21,11309.13,13880.62,92.96
2013-02-22,11385.94,14000.57,93.35
2013-02-23,11385.94,14000.57,93.35
2013-02-24,11385.94,14000.57,93.35
2013-02-25,11662.52,13784.17,93.35
2013-02-26,11398.81,13900.13,91.38
2013-02-27,11253.97,14075.37,91.88
2013-02-28,11559.36,14054.49,92.36
2013-03-01,11606.38,14089.66,93.38
2013-03-02,11606.38,14089.66,93.38
2013-03-03,11606.38,14089.66,93.38
2013-03-04,11652.29,14127.82,93.32
2013-03-05,11683.45,14253.77,93.39
2013-03-06,11932.27,14296.24,93.64
2013-03-07,11968.08,14329.49,95
2013-03-08,12283.62,14397.07,96
2013-03-09,12283.62,14397.07,96
2013-03-10,12283.62,14397.07,96
2013-03-11,12349.05,14447.29,96.12
2013-03-12,12314.81,14450.06,95.96
2013-03-13,12239.66,14455.28,96
2013-03-14,12381.19,14539.14,96.16
2013-03-15,12560.95,14514.11,95.26
2013-03-16,12560.95,14514.11,95.26
2013-03-17,12560.95,14514.11,95.26
2013-03-18,12220.63,14452.06,94.92
2013-03-19,12468.23,14455.82,94.85
2013-03-20,12468.23,14511.73,95.51
2013-03-21,12635.69,14421.49,95.06
2013-03-22,12338.53,14512.03,94.48
2013-03-23,12338.53,14512.03,94.48
2013-03-24,12338.53,14512.03,94.48
2013-03-25,12546.46,14447.75,94.34
2013-03-26,12471.62,14559.65,94.22
2013-03-27,12493.79,14526.16,94.38
2013-03-28,12335.96,14578.54,94.02
2013-03-29,12397.91,14578.54,94.16
2013-03-30,12397.91,14578.54,94.16
2013-03-31,12397.91,14578.54,94.16
2013-04-01,12135.02,14572.85,93.3
2013-04-02,12003.43,14662.01,93.43
2013-04-03,12362.2,14550.35,92.96
2013-04-04,12634.54,14606.11,96.12
2013-04-05,12833.64,14565.25,96.86
2013-04-06,12833.64,14565.25,96.86
2013-04-07,12833.64,14565.25,96.86
2013-04-08,13192.59,14613.48,98.9
2013-04-09,13192.35,14673.46,99.02
2013-04-10,13288.13,14802.24,99.61
2013-04-11,13549.16,14865.14,99.42
2013-04-12,13485.14,14865.06,98.98
2013-04-13,13485.14,14865.06,98.98
2013-04-14,13485.14,14865.06,98.98
2013-04-15,13275.66,14599.2,98
2013-04-16,13221.44,14756.78,97.86
2013-04-17,13382.89,14618.59,97.74
2013-04-18,13220.07,14537.14,98.22
2013-04-19,13316.48,14547.51,99.28
2013-04-20,13316.48,14547.51,99.28
2013-04-21,13316.48,14547.51,99.28
2013-04-22,13568.37,14567.17,99.29
2013-04-23,13529.65,14719.46,99.43
2013-04-24,13843.46,14676.3,99.39
2013-04-25,13926.08,14700.8,99.42
2013-04-26,13884.13,14712.55,97.84
2013-04-27,13884.13,14712.55,97.84
2013-04-28,13884.13,14712.55,97.84
2013-04-29,13884.13,14818.75,98.09
2013-04-30,13860.86,14839.8,97.52
2013-05-01,13799.35,14700.95,97.28
2013-05-02,13694.04,14831.58,97.96
2013-05-03,13694.04,14973.96,99.1
2013-05-04,13694.04,14973.96,99.1
2013-05-05,13694.04,14973.96,99.1
2013-05-06,13694.04,14968.89,99.35
2013-05-07,14180.24,15056.2,99
2013-05-08,14285.69,15105.12,98.9
2013-05-09,14191.48,15082.62,99.29
2013-05-10,14607.54,15118.49,101.74
2013-05-11,14607.54,15118.49,101.74
2013-05-12,14607.54,15118.49,101.74
2013-05-13,14782.21,15091.68,101.84
2013-05-14,14758.42,15215.25,102.18
2013-05-15,15096.03,15275.69,102.44
2013-05-16,15037.24,15233.22,102.22
2013-05-17,15138.12,15354.4,102.98
2013-05-18,15138.12,15354.4,102.98
2013-05-19,15138.12,15354.4,102.98
2013-05-20,15360.81,15335.28,102.54
2013-05-21,15381.02,15387.58,102.36
2013-05-22,15627.26,15307.17,103.52
2013-05-23,14483.98,15294.5,101.66
2013-05-24,14612.45,15303.1,100.98
2013-05-25,14612.45,15303.1,100.98
2013-05-26,14612.45,15303.1,100.98
2013-05-27,14142.65,15303.1,100.98
2013-05-28,14311.98,15409.39,102.07
2013-05-29,14326.46,15302.8,100.91
2013-05-30,13589.03,15324.53,101.06
2013-05-31,13774.54,15115.57,100.83
2013-06-01,13774.54,15115.57,100.83
2013-06-02,13774.54,15115.57,100.83
2013-06-03,13261.82,15254.03,99.18
2013-06-04,13533.76,15177.54,100.15
2013-06-05,13014.87,14960.59,99.16
2013-06-06,12904.02,15040.62,97.76
2013-06-07,12877.53,15248.12,97.2
2013-06-08,12877.53,15248.12,97.2
2013-06-09,12877.53,15248.12,97.2
2013-06-10,13514.2,15238.59,98.88
2013-06-11,13317.62,15122.02,96.82
2013-06-12,13289.32,14995.23,95.36
2013-06-13,12445.38,15176.08,94.29
2013-06-14,12686.52,15070.18,94.34
2013-06-15,12686.52,15070.18,94.34
2013-06-16,12686.52,15070.18,94.34
2013-06-17,13033.12,15179.85,94.87
2013-06-18,13007.28,15318.23,95.2
2013-06-19,13245.22,15112.19,95.22
2013-06-20,13014.58,14758.32,98.18
2013-06-21,13230.13,14799.4,97.48
2013-06-22,13230.13,14799.4,97.48
2013-06-23,13230.13,14799.4,97.48
2013-06-24,13062.78,14659.56,97.7
2013-06-25,12969.34,14760.31,97.87
2013-06-26,12834.01,14910.14,97.43
2013-06-27,13213.55,15024.49,98.4
2013-06-28,13677.32,14909.6,99.21
2013-06-29,13677.32,14909.6,99.21
2013-06-30,13677.32,14909.6,99.21
2013-07-01,13852.5,14974.96,99.62
2013-07-02,14098.74,14932.41,100.43
2013-07-03,14055.56,14988.37,99.82
2013-07-04,14018.93,14988.37,99.82
2013-07-05,14309.97,15135.84,100.94
2013-07-06,14309.97,15135.84,100.94
2013-07-07,14309.97,15135.84,100.94
2013-07-08,14109.34,15224.69,101.07
2013-07-09,14472.9,15300.34,101.08
2013-07-10,14416.6,15291.66,100.1
2013-07-11,14472.58,15460.92,98.8
2013-07-12,14506.25,15464.3,99.39
2013-07-13,14506.25,15464.3,99.39
2013-07-14,14506.25,15464.3,99.39
2013-07-15,14506.25,15484.26,100.04
2013-07-16,14599.12,15451.85,99.37
2013-07-17,14615.04,15470.52,99.7
2013-07-18,14808.5,15548.54,100.6
2013-07-19,14589.91,15543.74,100.3
2013-07-20,14589.91,15543.74,100.3
2013-07-21,14589.91,15543.74,100.3
2013-07-22,14658.04,15545.55,99.6
2013-07-23,14778.51,15567.74,99.76
2013-07-24,14731.28,15542.24,100.21
2013-07-25,14562.93,15555.61,99.56
2013-07-26,14129.98,15558.83,98.24
2013-07-27,14129.98,15558.83,98.24
2013-07-28,14129.98,15558.83,98.24
2013-07-29,13661.13,15521.97,97.8
2013-07-30,13869.82,15520.59,98.02
2013-07-31,13668.32,15499.54,98.35
2013-08-01,14005.77,15628.02,99.3
2013-08-02,14466.16,15658.36,99.04
2013-08-03,14466.16,15658.36,99.04
2013-08-04,14466.16,15658.36,99.04
2013-08-05,14258.04,15612.13,98.54
2013-08-06,14401.06,15518.74,97.85
2013-08-07,13824.94,15470.67,96.72
2013-08-08,13605.56,15498.32,96.03
2013-08-09,13615.19,15425.51,96.24
2013-08-10,13615.19,15425.51,96.24
2013-08-11,13615.19,15425.51,96.24
2013-08-12,13519.43,15419.68,96.44
2013-08-13,13867,15451.01,98.06
2013-08-14,14050.16,15337.66,98.15
2013-08-15,13752.94,15112.19,97.81
2013-08-16,13650.11,15081.47,97.6
2013-08-17,13650.11,15081.47,97.6
2013-08-18,13650.11,15081.47,97.6
2013-08-19,13758.13,15010.74,97.94
2013-08-20,13396.38,15002.99,97.12
2013-08-21,13424.33,14897.55,97.66
2013-08-22,13365.17,14963.74,98.53
2013-08-23,13660.55,15010.51,98.57
2013-08-24,13660.55,15010.51,98.57
2013-08-25,13660.55,15010.51,98.57
2013-08-26,13636.28,14946.46,98.64
2013-08-27,13542.37,14776.13,97.3
2013-08-28,13338.46,14824.51,97.65
2013-08-29,13459.71,14840.95,98.46
2013-08-30,13388.86,14810.31,98.22
2013-08-31,13388.86,14810.31,98.22
2013-09-01,13388.86,14810.31,98.22
2013-09-02,13572.92,14810.31,98.22
2013-09-03,13978.44,14833.96,99.43
2013-09-04,14053.87,14930.87,99.61
2013-09-05,14064.82,14937.48,100.08
2013-09-06,13860.81,14922.5,99.04
2013-09-07,13860.81,14922.5,99.04
2013-09-08,13860.81,14922.5,99.04
2013-09-09,14205.23,15063.12,99.55
2013-09-10,14423.36,15191.06,100.22
2013-09-11,14425.07,15326.6,100.08
2013-09-12,14387.27,15300.64,99.24
2013-09-13,14404.67,15376.06,99.38
2013-09-14,14404.67,15376.06,99.38
2013-09-15,14404.67,15376.06,99.38
2013-09-16,14404.67,15494.78,98.98
2013-09-17,14311.67,15529.73,99.16
2013-09-18,14505.36,15676.94,99.04
2013-09-19,14766.18,15636.55,99.33
2013-09-20,14742.42,15451.09,99.38
2013-09-21,14742.42,15451.09,99.38
2013-09-22,14742.42,15451.09,99.38
2013-09-23,14742.42,15401.38,98.76
2013-09-24,14732.61,15334.59,98.76
2013-09-25,14620.53,15273.26,98.62
2013-09-26,14799.12,15328.3,98.95
2013-09-27,14760.07,15258.24,98.3
2013-09-28,14760.07,15258.24,98.3
2013-09-29,14760.07,15258.24,98.3
2013-09-30,14455.8,15129.67,98.29
2013-10-01,14484.72,15191.7,98.05
2013-10-02,14170.49,15133.14,97.36
2013-10-03,14157.25,14996.48,97.08
2013-10-04,14024.31,15072.58,97.2
2013-10-05,14024.31,15072.58,97.2
2013-10-06,14024.31,15072.58,97.2
2013-10-07,13853.32,14936.24,97.02
2013-10-08,13894.61,14776.53,96.94
2013-10-09,14037.84,14802.98,97.23
2013-10-10,14194.71,15126.07,98.09
2013-10-11,14404.74,15237.11,98.42
2013-10-12,14404.74,15237.11,98.42
2013-10-13,14404.74,15237.11,98.42
2013-10-14,14404.74,15301.26,98.42
2013-10-15,14441.54,15168.01,98.58
2013-10-16,14467.14,15373.83,98.9
2013-10-17,14586.51,15371.65,97.85
2013-10-18,14561.54,15399.65,97.77
2013-10-19,14561.54,15399.65,97.77
2013-10-20,14561.54,15399.65,97.77
2013-10-21,14693.57,15392.2,98.14
2013-10-22,14713.25,15467.66,98.18
2013-10-23,14426.05,15413.33,97.28
2013-10-24,14486.41,15509.21,97.36
2013-10-25,14088.19,15570.28,97.46
2013-10-26,14088.19,15570.28,97.46
2013-10-27,14088.19,15570.28,97.46
2013-10-28,14396.04,15568.93,97.7
2013-10-29,14325.98,15680.35,98.09
2013-10-30,14502.35,15618.76,98.14
2013-10-31,14327.94,15545.75,98.1
2013-11-01,14201.57,15615.55,98.78
2013-11-02,14201.57,15615.55,98.78
2013-11-03,14201.57,15615.55,98.78
2013-11-04,14201.57,15639.12,98.62
2013-11-05,14225.37,15618.22,98.6
2013-11-06,14337.31,15746.88,98.6
2013-11-07,14228.44,15593.98,98.56
2013-11-08,14086.8,15761.78,99.03
2013-11-09,14086.8,15761.78,99.03
2013-11-10,14086.8,15761.78,99.03
2013-11-11,14269.84,15783.1,99.03
2013-11-12,14588.68,15750.67,99.65
2013-11-13,14567.16,15821.63,99.31
2013-11-14,14876.41,15876.22,99.93
2013-11-15,15165.92,15961.7,100.17
2013-11-16,15165.92,15961.7,100.17
2013-11-17,15165.92,15961.7,100.17
2013-11-18,15164.3,15976.02,100.04
2013-11-19,15126.56,15967.03,100.14
2013-11-20,15076.08,15900.82,100.02
2013-11-21,15365.6,16009.99,100.95
2013-11-22,15381.72,16064.77,101.29
2013-11-23,15381.72,16064.77,101.29
2013-11-24,15381.72,16064.77,101.29
2013-11-25,15619.13,16072.54,101.7
2013-11-26,15515.24,16072.8,101.38
2013-11-27,15449.63,16097.33,102.18
2013-11-28,15727.12,16097.33,102.18
2013-11-29,15661.87,16086.41,102.45
2013-11-30,15661.87,16086.41,102.45
2013-12-01,15661.87,16086.41,102.45
2013-12-02,15655.07,16008.77,103.04
2013-12-03,15749.66,15914.62,102.36
2013-12-04,15407.94,15889.77,102.48
2013-12-05,15177.49,15821.51,101.82
2013-12-06,15299.86,16020.2,102.88
2013-12-07,15299.86,16020.2,102.88
2013-12-08,15299.86,16020.2,102.88
2013-12-09,15650.21,16025.53,103.22
2013-12-10,15611.31,15973.13,102.8
2013-12-11,15515.06,15843.53,102.38
2013-12-12,15341.82,15739.43,103.11
2013-12-13,15403.11,15755.36,103.28
2013-12-14,15403.11,15755.36,103.28
2013-12-15,15403.11,15755.36,103.28
2013-12-16,15152.91,15884.57,102.91
2013-12-17,15278.63,15875.26,102.63
2013-12-18,15587.8,16167.97,103.18
2013-12-19,15859.22,16179.08,104.16
2013-12-20,15870.42,16221.14,104.07
2013-12-21,15870.42,16221.14,104.07
2013-12-22,15870.42,16221.14,104.07
2013-12-23,15870.42,16294.61,104.06
2013-12-24,15889.33,16357.55,104.26
2013-12-25,16009.99,16357.55,104.26
2013-12-26,16174.44,16479.88,104.72
2013-12-27,16178.94,16478.41,105.05
2013-12-28,16178.94,16478.41,105.05
2013-12-29,16178.94,16478.41,105.05
2013-12-30,16291.31,16504.29,105
2013-12-31,16291.31,16576.66,105.25
2014-01-01,16291.31,16576.66,105.25
2014-01-02,16291.31,16441.35,104.84
2014-01-03,16291.31,16469.99,104.46
2014-01-04,16291.31,16469.99,104.46
2014-01-05,16291.31,16469.99,104.46
2014-01-06,15908.88,16425.1,104.38
2014-01-07,15814.37,16530.94,104.54
2014-01-08,16121.45,16462.74,104.87
